TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud,Hours,DayOfWeek
69286,2024-06-13 22:03:35.883806,1236.85,481,refund,Chicago,0,22,13
69287,2024-02-17 01:42:35.883812,3752.31,163,purchase,Philadelphia,0,1,17
69288,2024-01-19 11:29:35.883817,443.08,243,purchase,Houston,0,11,19
69289,2024-04-28 03:42:35.883823,3248.78,400,refund,Phoenix,0,3,28
69290,2024-04-12 14:51:35.883829,3118.11,767,purchase,San Diego,0,14,12
69291,2024-07-01 16:19:35.883835,1732.02,34,refund,Dallas,0,16,1
69292,2024-03-02 15:02:35.883841,3208.16,242,refund,Philadelphia,0,15,2
69293,2024-08-06 05:20:35.883847,732.03,943,purchase,Houston,0,5,6
69294,2024-05-22 11:46:35.883853,4055.51,187,refund,Chicago,0,11,22
69295,2024-07-24 14:57:35.883859,418.97,417,purchase,San Jose,0,14,24
69296,2024-10-13 12:36:35.883864,1397.8,164,purchase,San Jose,0,12,13
69297,2024-01-27 09:33:35.883870,4267.62,293,purchase,San Antonio,0,9,27
69298,2023-12-09 13:28:35.883876,2357.55,311,refund,Phoenix,0,13,9
69299,2024-09-08 05:54:35.883881,2415.49,919,refund,San Diego,0,5,8
69300,2024-07-22 17:10:35.883886,35.44,490,refund,San Antonio,0,17,22
69301,2023-11-23 21:22:35.883892,1129.33,43,refund,Dallas,0,21,23
69302,2024-04-04 08:35:35.883898,2872.53,253,refund,Phoenix,0,8,4
69303,2024-09-12 21:23:35.883903,13.82,444,refund,New York,0,21,12
69304,2024-06-09 14:51:35.883909,2016.71,750,refund,Phoenix,0,14,9
69305,2024-10-21 02:16:35.883914,1795.48,423,purchase,New York,0,2,21
69306,2024-03-15 10:08:35.883920,2638.29,63,refund,San Jose,0,10,15
69307,2024-02-29 19:44:35.883925,52.01,964,refund,San Diego,0,19,29
69308,2023-10-25 20:43:35.883931,2699.43,47,purchase,Los Angeles,0,20,25
69309,2024-06-14 21:05:35.883937,3753.89,652,purchase,Phoenix,0,21,14
69310,2024-05-05 07:19:35.883943,4930.34,35,refund,San Antonio,0,7,5
69311,2024-07-23 05:48:35.883948,1120.16,242,refund,San Diego,0,5,23
69312,2024-10-04 17:18:35.883954,2012.44,993,refund,New York,0,17,4
69313,2023-10-30 22:18:35.883960,455.96,349,purchase,Phoenix,0,22,30
69314,2023-10-31 00:46:35.883966,1844.58,834,refund,San Antonio,0,0,31
69315,2024-10-21 00:12:35.883971,4492.02,526,purchase,San Jose,0,0,21
69316,2024-08-30 00:17:35.883977,3594.01,911,refund,San Antonio,0,0,30
69317,2023-12-22 20:50:35.883982,1637.68,501,purchase,Chicago,0,20,22
69318,2024-02-06 05:27:35.883988,629.34,954,refund,Houston,0,5,6
69319,2024-08-15 12:28:35.883995,300.43,996,purchase,Philadelphia,0,12,15
69320,2024-02-05 21:02:35.884005,4143.74,384,purchase,New York,0,21,5
69321,2023-12-05 13:41:35.884011,2867.74,950,purchase,Los Angeles,0,13,5
69322,2024-08-25 20:02:35.884017,1875.28,555,refund,Dallas,0,20,25
69323,2024-10-16 00:23:35.884022,255.97,886,refund,Phoenix,0,0,16
69324,2024-04-23 14:03:35.884028,1775.3,567,refund,San Antonio,0,14,23
69325,2024-08-27 07:09:35.884034,1846.26,715,purchase,New York,0,7,27
69326,2024-08-01 12:28:35.884039,3481.91,946,purchase,Dallas,0,12,1
69327,2024-03-23 10:39:35.884044,3278.67,468,purchase,San Antonio,0,10,23
69328,2023-12-12 18:07:35.884050,1638.1,767,purchase,New York,0,18,12
69329,2024-03-24 00:45:35.884056,910.36,134,purchase,Phoenix,0,0,24
69330,2024-09-27 23:10:35.884061,343.97,623,refund,San Antonio,0,23,27
69331,2024-05-17 12:24:35.884067,3661.12,554,refund,San Antonio,0,12,17
69332,2024-08-12 23:52:35.884072,2037.38,276,purchase,Philadelphia,0,23,12
69333,2023-11-01 12:33:35.884078,3934.71,691,refund,New York,0,12,1
69334,2023-12-27 13:51:35.884083,612.12,645,purchase,New York,0,13,27
69335,2024-03-22 18:30:35.884089,1147.3,231,purchase,New York,0,18,22
69336,2024-08-23 11:52:35.884095,2229.7,509,purchase,Phoenix,0,11,23
69337,2024-09-09 08:16:35.884101,1526.04,644,refund,San Jose,1,8,9
69338,2024-09-18 08:28:35.884106,3451.11,5,purchase,San Diego,0,8,18
69339,2024-02-19 11:31:35.884112,545.94,946,refund,Chicago,0,11,19
69340,2023-11-24 14:17:35.884118,1201.42,1000,purchase,San Antonio,0,14,24
69341,2024-07-22 11:48:35.884124,2781.42,107,refund,San Antonio,0,11,22
69342,2024-01-29 05:13:35.884129,2253.87,576,purchase,San Jose,0,5,29
69343,2024-07-07 19:56:35.884135,605.8,907,purchase,San Jose,0,19,7
69344,2024-01-02 10:39:35.884141,7.15,694,purchase,San Antonio,0,10,2
69345,2024-04-02 19:42:35.884147,1958.32,171,purchase,Los Angeles,0,19,2
69346,2024-05-05 10:53:35.884153,3089.42,319,purchase,Dallas,0,10,5
69347,2024-05-12 04:38:35.884158,4524.15,934,refund,Philadelphia,0,4,12
69348,2024-04-04 21:23:35.884164,3965.0,986,purchase,New York,0,21,4
69349,2023-11-11 15:05:35.884170,1376.24,776,purchase,Los Angeles,0,15,11
69350,2024-01-25 13:46:35.884175,2307.5,883,purchase,Philadelphia,0,13,25
69351,2024-07-13 01:42:35.884181,3597.28,534,purchase,New York,0,1,13
69352,2023-12-31 16:56:35.884187,2532.63,831,refund,San Jose,0,16,31
69353,2023-10-25 20:04:35.884193,1482.22,307,purchase,Houston,0,20,25
69354,2024-09-27 22:50:35.884199,1488.27,133,purchase,Houston,0,22,27
69355,2023-11-21 02:56:35.884205,1682.34,556,refund,Los Angeles,0,2,21
69356,2024-04-27 09:30:35.884211,3508.38,133,refund,Chicago,0,9,27
69357,2024-06-20 21:18:35.884216,2295.46,41,purchase,San Jose,0,21,20
69358,2024-08-19 13:12:35.884223,1138.0,690,purchase,Philadelphia,0,13,19
69359,2024-08-09 05:10:35.884228,4269.01,813,purchase,Houston,0,5,9
69360,2024-09-24 06:16:35.884234,2438.88,764,purchase,Philadelphia,0,6,24
69361,2024-02-15 20:07:35.884239,4525.21,15,purchase,Dallas,0,20,15
69362,2024-01-18 07:35:35.884245,2280.73,220,purchase,Dallas,0,7,18
69363,2023-11-09 06:47:35.884252,1007.97,997,refund,San Diego,0,6,9
69364,2024-01-09 22:57:35.884258,4737.13,207,refund,New York,0,22,9
69365,2024-07-16 23:21:35.884264,556.93,587,refund,San Antonio,0,23,16
69366,2023-12-05 04:07:35.884270,2250.69,488,refund,San Diego,0,4,5
69367,2024-01-18 13:33:35.884276,2078.4,880,refund,Houston,0,13,18
69368,2024-08-03 09:30:35.884282,4139.42,16,refund,San Antonio,0,9,3
69369,2023-12-10 21:49:35.884288,219.11,757,refund,San Jose,0,21,10
69370,2024-04-08 00:14:35.884294,3063.93,358,refund,Philadelphia,0,0,8
69371,2024-04-29 10:58:35.884300,1166.61,310,purchase,Chicago,1,10,29
69372,2024-09-25 07:40:35.884305,155.98,51,refund,New York,0,7,25
69373,2023-12-29 13:20:35.884311,1095.46,415,refund,Dallas,0,13,29
69374,2024-05-19 02:18:35.884317,2494.71,339,refund,Houston,0,2,19
69375,2023-12-30 03:01:35.884323,257.26,274,purchase,New York,0,3,30
69376,2023-11-15 01:13:35.884329,660.16,266,purchase,Philadelphia,0,1,15
69377,2023-12-26 18:12:35.884335,1118.53,586,refund,San Antonio,0,18,26
69378,2024-01-02 05:25:35.884341,2504.25,296,refund,Philadelphia,0,5,2
69379,2024-05-12 23:14:35.884347,2250.18,295,purchase,New York,0,23,12
69380,2024-03-24 07:15:35.884352,4023.83,496,purchase,Chicago,0,7,24
69381,2024-06-16 15:43:35.884358,3570.45,878,refund,Dallas,0,15,16
69382,2024-04-26 05:08:35.884364,3718.92,636,purchase,Chicago,0,5,26
69383,2024-04-15 17:03:35.884370,4047.67,56,refund,San Antonio,0,17,15
69384,2024-09-25 17:14:35.884376,4205.41,144,purchase,Houston,0,17,25
69385,2024-01-07 10:51:35.884382,1805.22,564,purchase,Philadelphia,0,10,7
69386,2024-05-02 16:33:35.884388,2928.91,82,refund,Chicago,0,16,2
69387,2024-06-21 21:11:35.884394,322.75,67,purchase,Phoenix,0,21,21
69388,2023-12-09 09:09:35.884400,818.07,425,purchase,Phoenix,0,9,9
69389,2024-01-11 02:27:35.884406,461.05,189,purchase,Phoenix,0,2,11
69390,2024-07-16 04:47:35.884411,4299.7,597,purchase,Houston,0,4,16
69391,2024-04-15 08:48:35.884417,2600.55,808,refund,Phoenix,0,8,15
69392,2024-03-21 15:28:35.884423,720.59,509,purchase,San Antonio,0,15,21
69393,2024-09-20 23:33:35.884429,2081.89,820,purchase,San Antonio,0,23,20
69394,2024-06-23 23:40:35.884435,189.92,395,purchase,Philadelphia,0,23,23
69395,2024-06-28 00:10:35.884441,379.55,268,refund,Phoenix,0,0,28
69396,2023-12-19 19:51:35.884446,1875.63,107,purchase,San Diego,0,19,19
69397,2024-09-14 10:48:35.884452,4547.04,963,purchase,Phoenix,0,10,14
69398,2023-10-30 15:36:35.884458,1156.52,706,purchase,San Antonio,0,15,30
69399,2024-07-18 22:28:35.884464,1181.46,546,purchase,San Jose,0,22,18
69400,2024-08-28 05:20:35.884470,1269.72,452,refund,New York,0,5,28
69401,2024-03-16 04:43:35.884476,1340.35,473,refund,Philadelphia,0,4,16
69402,2024-04-01 00:57:35.884482,3749.63,538,purchase,Los Angeles,0,0,1
69403,2023-12-04 07:45:35.884487,1827.32,391,purchase,Dallas,0,7,4
69404,2024-09-24 13:37:35.884493,4330.74,975,purchase,Los Angeles,0,13,24
69405,2024-02-01 17:22:35.884506,3013.56,431,refund,San Diego,0,17,1
69406,2024-05-21 20:36:35.884511,704.8,912,refund,Los Angeles,0,20,21
69407,2024-01-12 14:19:35.884516,1447.64,311,purchase,Dallas,0,14,12
69408,2024-05-08 05:30:35.884521,134.51,59,refund,Philadelphia,0,5,8
69409,2024-03-08 12:39:35.884526,266.63,960,purchase,Philadelphia,0,12,8
69410,2023-11-17 20:33:35.884532,3143.88,770,purchase,Dallas,0,20,17
69411,2024-04-30 20:42:35.884537,1781.13,382,purchase,Chicago,0,20,30
69412,2024-06-21 20:58:35.884543,3341.01,31,refund,Philadelphia,1,20,21
69413,2023-12-25 10:25:35.884548,4007.25,676,purchase,New York,0,10,25
69414,2024-08-02 15:16:35.884554,2834.06,15,refund,New York,0,15,2
69415,2024-06-15 09:49:35.884559,1303.46,883,refund,San Antonio,0,9,15
69416,2024-07-17 02:25:35.884564,3685.53,529,purchase,Dallas,0,2,17
69417,2024-10-16 16:13:35.884570,1834.13,679,refund,San Diego,0,16,16
69418,2024-04-17 11:48:35.884575,4224.1,771,refund,San Antonio,0,11,17
69419,2024-07-28 03:40:35.884580,361.08,647,purchase,San Antonio,0,3,28
69420,2024-07-29 20:01:35.884585,2417.4,40,purchase,San Diego,0,20,29
69421,2024-03-22 10:24:35.884590,3614.71,419,purchase,Philadelphia,0,10,22
69422,2023-12-22 04:09:35.884595,2192.35,233,refund,New York,0,4,22
69423,2024-05-06 23:22:35.884601,3142.59,830,purchase,San Jose,0,23,6
69424,2024-03-08 22:34:35.884606,1122.22,637,refund,Philadelphia,1,22,8
69425,2024-08-26 23:58:35.884611,187.86,700,purchase,Philadelphia,0,23,26
69426,2024-01-30 13:18:35.884621,77.67,110,purchase,Dallas,0,13,30
69427,2024-06-22 01:31:35.884626,4730.28,336,purchase,Philadelphia,0,1,22
69428,2024-07-27 18:07:35.884631,208.36,682,purchase,New York,0,18,27
69429,2024-03-06 10:46:35.884637,1546.58,630,refund,Dallas,0,10,6
69430,2024-03-12 16:36:35.884642,4099.28,256,purchase,Chicago,0,16,12
69431,2024-04-05 01:02:35.884647,3363.82,690,purchase,Philadelphia,0,1,5
69432,2024-03-09 01:45:35.884652,4888.97,811,purchase,San Diego,0,1,9
69433,2024-04-29 04:34:35.884657,2531.39,807,purchase,Chicago,0,4,29
69434,2024-10-06 02:50:35.884662,1967.37,415,refund,San Jose,0,2,6
69435,2024-03-19 02:29:35.884669,1941.78,559,purchase,San Antonio,0,2,19
69436,2024-05-21 08:20:35.884674,4488.76,69,refund,San Antonio,0,8,21
69437,2024-09-14 09:19:35.884680,2264.42,704,refund,Chicago,0,9,14
69438,2023-11-12 08:52:35.884685,916.8,660,purchase,San Jose,0,8,12
69439,2024-02-17 15:22:35.884690,464.93,43,purchase,Chicago,0,15,17
69440,2024-09-01 21:09:35.884695,3318.8,714,purchase,Dallas,0,21,1
69441,2024-01-27 13:14:35.884700,700.64,923,refund,Houston,0,13,27
69442,2024-06-11 17:08:35.884706,4897.56,539,purchase,New York,0,17,11
69443,2024-10-03 07:15:35.884711,460.57,278,purchase,San Antonio,0,7,3
69444,2024-04-05 16:11:35.884716,1211.75,433,refund,Houston,0,16,5
69445,2024-03-11 05:34:35.884721,3235.56,306,refund,Philadelphia,0,5,11
69446,2024-10-07 06:36:35.884726,2796.61,842,purchase,San Diego,0,6,7
69447,2024-03-17 19:22:35.884732,2996.62,746,purchase,Dallas,0,19,17
69448,2024-06-21 06:17:35.884737,4466.18,220,purchase,San Antonio,0,6,21
69449,2024-01-12 15:36:35.884742,4840.81,716,purchase,San Jose,0,15,12
69450,2023-11-08 07:50:35.884747,2633.95,822,purchase,Chicago,0,7,8
69451,2024-04-23 15:07:35.884753,1961.16,329,refund,Houston,0,15,23
69452,2024-06-24 12:22:35.884758,2674.16,400,refund,New York,0,12,24
69453,2024-10-18 03:24:35.884764,2050.05,811,refund,San Jose,0,3,18
69454,2023-12-16 23:05:35.884769,4332.0,934,purchase,Houston,0,23,16
69455,2024-09-24 12:18:35.884774,4736.05,751,purchase,New York,0,12,24
69456,2024-02-17 10:26:35.884779,2032.23,109,purchase,New York,0,10,17
69457,2024-04-10 19:22:35.884785,4732.1,517,purchase,Houston,0,19,10
69458,2024-04-13 21:45:35.884790,2472.66,974,refund,Chicago,0,21,13
69459,2024-01-18 19:39:35.884795,3449.84,949,refund,Phoenix,0,19,18
69460,2024-03-05 09:09:35.884801,3455.9,524,purchase,Phoenix,0,9,5
69461,2024-07-28 20:19:35.884806,3530.08,638,purchase,Philadelphia,0,20,28
69462,2024-10-17 10:54:35.884811,1341.66,810,purchase,Philadelphia,0,10,17
69463,2024-03-30 13:43:35.884817,4433.1,654,refund,Los Angeles,0,13,30
69464,2024-02-26 23:15:35.884822,534.99,328,purchase,Phoenix,0,23,26
69465,2024-08-10 15:14:35.884828,2164.84,883,refund,San Jose,0,15,10
69466,2024-09-15 05:40:35.884833,1520.95,311,refund,San Diego,0,5,15
69467,2024-03-06 15:40:35.884838,2930.7,14,refund,New York,0,15,6
69468,2024-07-19 07:40:35.884844,3323.28,497,refund,Chicago,0,7,19
69469,2024-10-15 21:32:35.884849,2519.55,834,purchase,New York,0,21,15
69470,2024-06-22 20:42:35.884854,199.03,874,purchase,Los Angeles,0,20,22
69471,2024-04-07 12:21:35.884859,506.9,603,purchase,New York,0,12,7
69472,2024-06-21 00:25:35.884865,3963.35,302,refund,Philadelphia,0,0,21
69473,2024-10-05 22:50:35.884871,887.73,907,refund,San Antonio,0,22,5
69474,2024-08-27 21:03:35.884877,3485.24,275,refund,Dallas,0,21,27
69475,2024-07-25 18:17:35.884882,1575.76,86,refund,Los Angeles,0,18,25
69476,2024-07-18 22:21:35.884888,67.48,638,refund,San Diego,0,22,18
69477,2023-10-28 04:54:35.884893,3495.1,801,purchase,Chicago,0,4,28
69478,2023-11-14 23:14:35.884899,3600.25,620,refund,New York,0,23,14
69479,2024-03-18 15:46:35.884904,1586.95,220,refund,New York,0,15,18
69480,2024-02-12 07:44:35.884909,1817.2,805,refund,Philadelphia,0,7,12
69481,2024-07-22 12:23:35.884914,4053.66,841,purchase,Chicago,0,12,22
69482,2024-09-26 10:53:35.884920,340.69,809,refund,San Antonio,0,10,26
69483,2024-04-02 17:15:35.884925,3209.51,856,purchase,San Diego,0,17,2
69484,2024-04-12 07:59:35.884929,3802.54,346,purchase,Phoenix,0,7,12
69485,2024-09-25 12:02:35.884935,3509.76,18,refund,Chicago,0,12,25
69486,2023-11-19 04:44:35.884941,700.59,543,refund,New York,0,4,19
69487,2024-07-29 22:59:35.884946,1328.11,398,refund,Los Angeles,0,22,29
69488,2023-10-30 16:49:35.884951,4343.91,589,refund,San Antonio,0,16,30
69489,2024-08-14 18:08:35.884956,3319.3,837,purchase,Philadelphia,0,18,14
69490,2024-06-16 04:17:35.884966,2345.73,482,refund,Philadelphia,0,4,16
69491,2024-01-23 13:14:35.884971,4688.47,395,refund,Houston,0,13,23
69492,2024-07-03 22:06:35.884977,644.43,529,refund,Dallas,0,22,3
69493,2024-06-07 01:45:35.884982,1582.93,799,refund,Phoenix,0,1,7
69494,2024-09-08 05:50:35.884988,3986.72,707,refund,New York,0,5,8
69495,2024-08-17 02:29:35.884993,1402.69,489,purchase,Philadelphia,0,2,17
69496,2024-02-23 20:35:35.884998,4088.73,39,purchase,Dallas,0,20,23
69497,2023-10-28 14:52:35.885003,4309.6,89,refund,Dallas,0,14,28
69498,2024-07-29 05:13:35.885008,1967.83,241,purchase,New York,0,5,29
69499,2024-02-25 20:46:35.885013,1897.65,754,purchase,Los Angeles,0,20,25
69500,2024-01-20 14:37:35.885018,2694.34,219,purchase,Philadelphia,0,14,20
69501,2024-10-14 22:08:35.885024,1354.28,247,purchase,San Antonio,0,22,14
69502,2024-02-12 13:35:35.885029,1186.3,245,refund,San Antonio,0,13,12
69503,2024-03-07 14:46:35.885034,669.28,449,refund,Los Angeles,0,14,7
69504,2024-01-27 18:42:35.885039,1864.43,893,purchase,San Diego,0,18,27
69505,2024-01-12 13:07:35.885045,950.8,206,refund,Houston,0,13,12
69506,2024-01-28 15:12:35.885050,4431.47,589,purchase,San Diego,0,15,28
69507,2024-02-21 20:32:35.885055,1058.83,30,purchase,Chicago,0,20,21
69508,2024-10-01 10:39:35.885060,1030.59,924,refund,Houston,0,10,1
69509,2024-01-17 01:41:35.885066,573.47,360,purchase,Los Angeles,0,1,17
69510,2024-06-06 21:50:35.885072,3326.65,351,purchase,Dallas,0,21,6
69511,2024-08-12 23:27:35.885077,2370.28,608,refund,San Antonio,0,23,12
69512,2024-10-06 01:12:35.885082,2666.32,348,purchase,New York,0,1,6
69513,2024-05-17 15:43:35.885087,1412.65,413,refund,Philadelphia,0,15,17
69514,2024-07-31 04:30:35.885093,1106.99,528,refund,Chicago,0,4,31
69515,2023-11-24 00:18:35.885098,712.63,952,refund,Phoenix,0,0,24
69516,2024-06-28 09:15:35.885104,4800.98,5,refund,San Diego,0,9,28
69517,2024-10-06 11:37:35.885110,794.78,824,refund,Chicago,0,11,6
69518,2024-03-05 23:44:35.885115,3647.8,899,refund,San Antonio,0,23,5
69519,2024-04-11 12:53:35.885121,4160.75,460,refund,Los Angeles,0,12,11
69520,2023-12-04 22:14:35.885126,2561.32,803,purchase,New York,0,22,4
69521,2024-02-23 05:07:35.885132,4917.88,178,refund,San Jose,0,5,23
69522,2024-09-28 21:02:35.885138,518.74,858,purchase,Los Angeles,0,21,28
69523,2024-07-25 13:33:35.885143,4935.3,836,purchase,Chicago,0,13,25
69524,2023-11-20 15:10:35.885149,1124.43,130,purchase,Dallas,0,15,20
69525,2024-04-25 11:33:35.885154,3877.41,687,refund,Los Angeles,0,11,25
69526,2024-03-31 03:34:35.885160,3855.91,231,purchase,Phoenix,0,3,31
69527,2024-08-30 07:42:35.885165,919.75,235,refund,San Antonio,0,7,30
69528,2024-04-20 00:17:35.885171,2179.02,51,refund,Houston,0,0,20
69529,2024-05-13 19:01:35.885176,2794.57,690,purchase,Philadelphia,0,19,13
69530,2024-03-20 09:30:35.885182,1239.95,95,refund,Philadelphia,0,9,20
69531,2024-05-29 15:36:35.885188,3358.8,265,purchase,Chicago,1,15,29
69532,2024-05-01 12:21:35.885194,3217.32,597,purchase,Chicago,0,12,1
69533,2024-10-13 03:30:35.885199,1617.62,911,purchase,San Jose,0,3,13
69534,2024-06-18 03:42:35.885204,1558.85,417,refund,San Diego,0,3,18
69535,2023-12-03 03:08:35.885210,1942.11,209,refund,San Antonio,0,3,3
69536,2023-11-07 04:05:35.885215,504.77,327,purchase,San Diego,0,4,7
69537,2023-11-29 17:58:35.885221,190.17,328,refund,San Jose,0,17,29
69538,2023-11-08 07:28:35.885227,3729.41,467,purchase,New York,0,7,8
69539,2024-06-28 21:10:35.885233,2259.6,36,purchase,Phoenix,0,21,28
69540,2024-01-31 17:51:35.885239,3270.29,874,refund,Phoenix,0,17,31
69541,2024-02-09 22:18:35.885245,3033.78,803,refund,San Diego,0,22,9
69542,2024-02-21 15:05:35.885250,3042.87,469,refund,New York,0,15,21
69543,2024-03-22 12:35:35.885256,3682.44,595,purchase,Houston,0,12,22
69544,2024-05-05 02:10:35.885262,1282.78,101,purchase,Chicago,0,2,5
69545,2024-08-28 09:33:35.885268,3948.32,676,refund,Philadelphia,0,9,28
69546,2024-05-21 04:07:35.885273,394.39,707,purchase,Philadelphia,0,4,21
69547,2024-09-12 04:07:35.885279,2915.48,965,purchase,San Diego,0,4,12
69548,2024-05-06 08:50:35.885285,4555.0,596,refund,San Antonio,0,8,6
69549,2023-10-24 00:20:35.885290,3724.17,752,purchase,Los Angeles,0,0,24
69550,2024-09-29 16:54:35.885296,3761.39,287,purchase,Chicago,0,16,29
69551,2024-02-28 03:40:35.885302,2655.21,495,purchase,San Diego,0,3,28
69552,2024-09-26 03:18:35.885307,3819.94,508,purchase,San Antonio,0,3,26
69553,2023-11-09 16:30:35.885313,756.15,102,purchase,Dallas,0,16,9
69554,2024-07-15 02:55:35.885319,4870.79,725,purchase,Phoenix,0,2,15
69555,2024-06-05 22:22:35.885324,1435.77,500,refund,Phoenix,0,22,5
69556,2024-04-19 16:03:35.885330,4668.27,957,purchase,Philadelphia,0,16,19
69557,2024-06-05 19:45:35.885336,4603.78,857,refund,San Antonio,0,19,5
69558,2024-03-08 22:11:35.885341,203.99,75,purchase,Phoenix,0,22,8
69559,2024-04-08 17:14:35.885346,2760.06,475,refund,Chicago,0,17,8
69560,2023-11-22 02:04:35.885352,542.88,48,purchase,Chicago,0,2,22
69561,2024-08-11 22:05:35.885358,4564.68,442,refund,Houston,0,22,11
69562,2024-02-28 04:24:35.885364,2377.86,137,purchase,Phoenix,0,4,28
69563,2024-07-18 12:26:35.885374,2490.56,860,refund,Phoenix,1,12,18
69564,2023-12-12 00:32:35.885380,911.18,527,purchase,Los Angeles,0,0,12
69565,2024-05-15 19:58:35.885386,2832.27,510,refund,Phoenix,0,19,15
69566,2024-04-19 16:52:35.885391,2730.7,226,refund,San Antonio,0,16,19
69567,2024-03-31 13:49:35.885396,2600.47,785,refund,Chicago,0,13,31
69568,2023-11-01 20:23:35.885402,4985.04,16,purchase,New York,0,20,1
69569,2024-03-05 22:39:35.885407,4473.27,15,refund,Philadelphia,0,22,5
69570,2023-11-24 11:11:35.885412,3417.33,237,purchase,Houston,0,11,24
69571,2024-04-30 10:54:35.885418,3171.56,841,purchase,Dallas,0,10,30
69572,2024-05-17 07:15:35.885424,209.17,902,refund,Los Angeles,0,7,17
69573,2024-10-09 01:24:35.885429,4574.27,916,refund,San Antonio,0,1,9
69574,2024-06-20 12:49:35.885435,4933.69,471,refund,Chicago,0,12,20
69575,2024-09-11 01:25:35.885442,4395.0,630,refund,San Jose,0,1,11
69576,2023-12-22 20:28:35.885453,4136.87,11,purchase,Dallas,0,20,22
69577,2023-10-26 17:40:35.885458,956.67,568,purchase,Philadelphia,0,17,26
69578,2024-02-04 06:56:35.885463,1266.16,491,purchase,Houston,0,6,4
69579,2024-04-06 19:34:35.885469,2312.38,320,purchase,San Antonio,0,19,6
69580,2023-10-27 07:57:35.885474,612.9,766,purchase,San Jose,0,7,27
69581,2024-05-07 05:31:35.885480,1145.17,847,refund,Los Angeles,0,5,7
69582,2024-09-02 06:07:35.885485,4473.18,4,purchase,San Jose,0,6,2
69583,2024-08-01 08:55:35.885491,4977.23,824,refund,New York,0,8,1
69584,2024-09-03 16:59:35.885496,4248.26,578,purchase,Phoenix,0,16,3
69585,2024-07-13 02:02:35.885502,1193.17,794,refund,Chicago,0,2,13
69586,2024-08-26 03:00:35.885507,2039.12,940,refund,Dallas,0,3,26
69587,2024-02-29 04:18:35.885513,3669.74,347,purchase,New York,0,4,29
69588,2024-05-25 02:19:35.885519,2299.92,283,refund,Philadelphia,0,2,25
69589,2024-02-25 20:08:35.885524,3405.58,484,purchase,Dallas,0,20,25
69590,2023-12-02 10:58:35.885530,188.35,454,refund,Chicago,0,10,2
69591,2023-11-01 12:34:35.885535,3936.42,230,refund,Dallas,0,12,1
69592,2024-01-28 07:11:35.885541,3662.79,121,refund,New York,0,7,28
69593,2024-06-05 15:06:35.885547,2570.27,355,purchase,Phoenix,0,15,5
69594,2024-04-10 02:13:35.885554,27.17,755,purchase,Chicago,0,2,10
69595,2024-01-11 16:57:35.885559,2514.93,273,refund,Houston,0,16,11
69596,2023-11-14 02:45:35.885609,3882.66,55,refund,Los Angeles,0,2,14
69597,2024-08-14 18:36:35.885615,1735.31,739,purchase,Philadelphia,0,18,14
69598,2024-09-22 02:30:35.885620,1280.44,147,refund,Dallas,0,2,22
69599,2024-05-26 08:48:35.885626,585.52,265,refund,Chicago,1,8,26
69600,2024-08-25 08:46:35.885631,3279.38,158,refund,Dallas,0,8,25
69601,2024-10-13 17:09:35.885637,1753.07,584,refund,San Jose,0,17,13
69602,2023-10-27 05:16:35.885642,964.24,46,refund,Houston,0,5,27
69603,2024-01-08 01:41:35.885648,299.73,926,refund,Phoenix,0,1,8
69604,2024-01-06 00:33:35.885653,909.19,148,refund,Dallas,0,0,6
69605,2024-09-14 01:43:35.885659,4269.08,637,purchase,San Jose,0,1,14
69606,2024-07-17 13:52:35.885664,3981.33,510,refund,New York,0,13,17
69607,2023-12-12 20:44:35.885670,4747.03,948,refund,Houston,0,20,12
69608,2024-04-02 15:00:35.885676,2665.77,975,purchase,San Jose,0,15,2
69609,2023-12-17 14:54:35.885682,321.11,970,refund,Phoenix,0,14,17
69610,2024-01-03 22:44:35.885688,4142.14,560,refund,San Jose,0,22,3
69611,2024-01-18 21:34:35.885693,1760.96,628,purchase,Houston,0,21,18
69612,2024-08-01 20:19:35.885700,3529.48,869,refund,Phoenix,0,20,1
69613,2023-10-24 23:00:35.885705,1030.51,865,refund,Phoenix,0,23,24
69614,2024-01-03 11:31:35.885711,195.28,311,purchase,Dallas,0,11,3
69615,2024-03-18 16:49:35.885717,373.8,782,purchase,Los Angeles,0,16,18
69616,2024-10-08 05:46:35.885722,4464.26,421,purchase,Chicago,0,5,8
69617,2024-03-14 15:01:35.885728,1891.23,233,purchase,San Jose,0,15,14
69618,2023-12-24 03:51:35.885733,4417.18,626,purchase,Houston,0,3,24
69619,2024-08-15 04:54:35.885738,4005.47,614,purchase,Dallas,0,4,15
69620,2024-07-28 22:47:35.885743,3598.51,150,refund,San Diego,0,22,28
69621,2023-12-21 15:33:35.885749,1059.72,16,refund,San Antonio,0,15,21
69622,2024-10-15 05:55:35.885755,697.06,830,refund,Chicago,0,5,15
69623,2024-08-22 21:39:35.885760,1686.59,408,refund,Houston,0,21,22
69624,2024-03-31 16:43:35.885766,2744.34,587,purchase,San Jose,0,16,31
69625,2024-04-12 19:26:35.885771,2627.29,60,refund,Los Angeles,0,19,12
69626,2024-03-19 18:29:35.885777,245.08,486,refund,San Diego,0,18,19
69627,2023-12-13 19:23:35.885782,3431.16,269,purchase,Houston,0,19,13
69628,2024-07-30 11:12:35.885787,4697.93,203,refund,Los Angeles,0,11,30
